id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,pass_aerial_won,out,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,pass_through_ball,duel_outcome_id,duel_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cut_back,shot_first_time,block_offensive,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,clearance_head,dribble_nutmeg,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,clearance_right_foot,foul_committed_advantage,foul_won_advantage,dribble_overrun,foul_committed_card_id,foul_committed_card_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_deflected,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_goal_assist,shot_open_goal,timestamp_seconds
830bf33e-d420-447e-8613-27dd178e3e14,353,1,00:07:48.735,7,48,19,2.871291,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['5abe98ca-f16a-4dd9-b192-f618f583a543', 'bafb8676-d0e8-472e-b33b-dd3fd57ee8cc']","[78.5, 4.7]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,"[96.1, 17.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.735
bafb8676-d0e8-472e-b33b-dd3fd57ee8cc,354,1,00:07:51.606,7,51,19,2.472408,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['92952512-c0b0-4960-a0f3-931dc5d24436'],"[96.1, 17.3]",6401.0,Kevin Gameiro,23.0,Center Forward,8523.0,Yevhen Konoplyanka,17.623848,-0.15955172,1.0,Ground Pass,"[113.5, 14.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.606
92952512-c0b0-4960-a0f3-931dc5d24436,355,1,00:07:54.078,7,54,19,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['bafb8676-d0e8-472e-b33b-dd3fd57ee8cc'],"[113.5, 14.5]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.078
96997f2b-0d55-49dd-9996-cccba36ef7b3,356,1,00:07:54.078,7,54,19,0.04,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['6411828b-b185-472f-b8b4-6ee663f18f98', '92952512-c0b0-4960-a0f3-931dc5d24436']","[113.5, 14.5]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,"[113.5, 14.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.078
6411828b-b185-472f-b8b4-6ee663f18f98,357,1,00:07:54.118,7,54,19,2.511563,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['76e5817d-6234-4fa9-be5b-ecd23a76610d'],"[113.5, 14.3]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,5504.0,Éver Maximiliano David Banega,40.055088,1.6232482,3.0,High Pass,"[111.4, 54.3]",38.0,Left Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.118
76e5817d-6234-4fa9-be5b-ecd23a76610d,358,1,00:07:56.630,7,56,19,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['6411828b-b185-472f-b8b4-6ee663f18f98'],"[111.4, 54.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.63
daed18f9-6e1c-47bd-b37b-82da04decead,359,1,00:07:56.630,7,56,19,0.03985,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['76e5817d-6234-4fa9-be5b-ecd23a76610d', 'f643d402-c465-4aaf-b54a-f2ce41d77504']","[111.4, 54.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,"[111.4, 54.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.63
f643d402-c465-4aaf-b54a-f2ce41d77504,360,1,00:07:56.670,7,56,19,0.0,38,Miscontrol,213,Sevilla,1,Regular Play,213,Sevilla,,,,"[111.4, 54.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.67
514079cd-4eb4-4a44-a440-693a70967dff,361,1,00:07:57.433,7,57,19,0.0,9,Clearance,213,Sevilla,1,Regular Play,208,Las Palmas,,,,"[8.2, 29.1]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.433
5ae55f3d-777e-4396-8fe8-a5588a27d983,362,1,00:08:01.922,8,1,20,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,"[37.3, 4.0]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.922
7cee7c1b-df19-4f3b-8414-f4005b69d9b4,363,1,00:08:01.922,8,1,20,2.084561,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3c729207-abe6-4da0-9107-fab5a4adcc3c', '5ae55f3d-777e-4396-8fe8-a5588a27d983']","[37.3, 4.0]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,"[35.4, 11.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.922
3c729207-abe6-4da0-9107-fab5a4adcc3c,364,1,00:08:04.007,8,4,20,0.986642,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['10eaac26-d685-497a-affa-d36274964193'],"[35.4, 11.3]",6721.0,Willian José da Silva,23.0,Center Forward,10755.0,Jonathan Viera Ramos,7.406079,1.6113147,1.0,Ground Pass,"[35.1, 18.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.007
10eaac26-d685-497a-affa-d36274964193,365,1,00:08:04.994,8,4,20,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3c729207-abe6-4da0-9107-fab5a4adcc3c'],"[35.1, 18.7]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.994
4e75c4dd-d6a0-4d69-b9ab-c17f125b8c75,366,1,00:08:04.994,8,4,20,0.044984,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0dfeb06d-a892-48b4-87ae-7297e04c9206', '10eaac26-d685-497a-affa-d36274964193']","[35.1, 18.7]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[35.4, 18.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.994
0dfeb06d-a892-48b4-87ae-7297e04c9206,367,1,00:08:05.039,8,5,20,1.252093,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3b69be9a-4aa2-4242-b450-aba1d7906624'],"[35.4, 18.7]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6626.0,Mubarak Wakaso,15.3222065,-1.4002829,1.0,Ground Pass,"[38.0, 3.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.039
3b69be9a-4aa2-4242-b450-aba1d7906624,368,1,00:08:06.291,8,6,20,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0dfeb06d-a892-48b4-87ae-7297e04c9206'],"[38.0, 3.6]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.291
a4c76e23-6930-48d3-b1ec-d9ac6f398e8f,369,1,00:08:06.291,8,6,20,0.175196,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3b69be9a-4aa2-4242-b450-aba1d7906624', 'b1cdf704-f0b6-48f1-a809-ef4abfe02c29']","[38.0, 3.6]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,"[38.0, 3.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.291
b1cdf704-f0b6-48f1-a809-ef4abfe02c29,370,1,00:08:06.466,8,6,20,1.382983,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ca3cce69-9483-4170-910b-9a4bca8bf7ff'],"[38.0, 3.6]",6626.0,Mubarak Wakaso,16.0,Left Midfield,26448.0,Javier Garrido Behovide,6.7675695,2.5453935,1.0,Ground Pass,"[32.4, 7.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.466
ca3cce69-9483-4170-910b-9a4bca8bf7ff,371,1,00:08:07.849,8,7,20,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b1cdf704-f0b6-48f1-a809-ef4abfe02c29'],"[32.4, 7.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.849
d27a7087-b1fb-4310-a356-0364d7e54279,372,1,00:08:07.849,8,7,20,0.016839,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['ca3cce69-9483-4170-910b-9a4bca8bf7ff', 'f32a50c4-0fb7-4741-af5d-305e3e5fb38b']","[32.4, 7.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,"[32.2, 7.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.849
f32a50c4-0fb7-4741-af5d-305e3e5fb38b,373,1,00:08:07.866,8,7,20,0.984741,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8ee12486-9d6d-4d2d-94ab-670ae4a6cb38'],"[32.2, 7.5]",26448.0,Javier Garrido Behovide,6.0,Left Back,6626.0,Mubarak Wakaso,11.005907,-0.49209523,1.0,Ground Pass,"[41.9, 2.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.866
8ee12486-9d6d-4d2d-94ab-670ae4a6cb38,374,1,00:08:08.850,8,8,20,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f32a50c4-0fb7-4741-af5d-305e3e5fb38b'],"[41.9, 2.3]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.85
46e88a90-2c2a-426f-b804-54b6e499f7c3,375,1,00:08:08.850,8,8,20,1.63811,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['8ee12486-9d6d-4d2d-94ab-670ae4a6cb38', 'a8b71445-2adb-4e08-a096-81437afc6a2b']","[41.9, 2.3]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,"[46.9, 3.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.85
a8b71445-2adb-4e08-a096-81437afc6a2b,376,1,00:08:10.488,8,10,20,1.794643,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['bdddc893-401b-40e7-95cd-e901cbebda55'],"[46.9, 3.0]",6626.0,Mubarak Wakaso,16.0,Left Midfield,26448.0,Javier Garrido Behovide,14.705441,3.1143885,1.0,Ground Pass,"[32.2, 3.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.488
bdddc893-401b-40e7-95cd-e901cbebda55,377,1,00:08:12.283,8,12,20,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a8b71445-2adb-4e08-a096-81437afc6a2b'],"[32.2, 3.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.283
908edb32-c28b-4141-b10d-200364f9ab19,378,1,00:08:12.283,8,12,20,0.38565,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['bdddc893-401b-40e7-95cd-e901cbebda55', 'c4f1a280-fbbe-4533-a3c8-7b7552068077']","[32.2, 3.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,"[32.4, 3.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.283
c4f1a280-fbbe-4533-a3c8-7b7552068077,379,1,00:08:12.669,8,12,20,1.688753,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['abd15d7d-98f2-4fea-8672-c9ab27a642c3'],"[32.4, 3.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,7907.0,Pedro Bigas Rigo,18.915602,2.1529338,1.0,Ground Pass,"[22.0, 19.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.669
abd15d7d-98f2-4fea-8672-c9ab27a642c3,380,1,00:08:14.358,8,14,20,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c4f1a280-fbbe-4533-a3c8-7b7552068077'],"[22.0, 19.2]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.358
842c2b03-4a2e-446e-850f-bcb32847648c,381,1,00:08:14.358,8,14,20,0.789456,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['abd15d7d-98f2-4fea-8672-c9ab27a642c3', 'f3751555-6009-4662-b455-e63f5391c2cc']","[22.0, 19.2]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[21.9, 19.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.358
f3751555-6009-4662-b455-e63f5391c2cc,382,1,00:08:15.147,8,15,20,2.176797,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c37fce2d-6218-4650-9c97-946734110759'],"[21.9, 19.2]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,26753.0,Javier Varas Herrera,24.96097,2.2054837,1.0,Ground Pass,"[7.1, 39.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.147
c37fce2d-6218-4650-9c97-946734110759,383,1,00:08:17.324,8,17,20,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f3751555-6009-4662-b455-e63f5391c2cc'],"[7.1, 39.3]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.324
276273a5-a2ef-4cfe-a0ab-7d102ec0afd6,384,1,00:08:17.324,8,17,20,1.6767,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['35e92d5f-6f6e-4f2a-b774-2bedc517f71f', 'c37fce2d-6218-4650-9c97-946734110759']","[7.1, 39.3]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[7.7, 40.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.324
35e92d5f-6f6e-4f2a-b774-2bedc517f71f,385,1,00:08:19.000,8,19,20,4.526243,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e6dabede-8d3e-4f96-9689-211b45a498a1'],"[7.7, 40.1]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,6608.0,Nabil El Zhar,58.966515,0.7386136,3.0,High Pass,"[51.3, 79.8]",40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0
e6dabede-8d3e-4f96-9689-211b45a498a1,386,1,00:08:23.527,8,23,20,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['35e92d5f-6f6e-4f2a-b774-2bedc517f71f'],"[53.4, 78.1]",6608.0,Nabil El Zhar,12.0,Right Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.527
76bc1aba-32eb-4422-9377-8f2905738bf6,387,1,00:08:31.098,8,31,21,3.213215,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['c114fbc9-9d7e-42c4-91f2-f1177a25f077'],"[71.7, 0.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,28.024275,0.8257802,3.0,High Pass,"[90.7, 20.7]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.098
c114fbc9-9d7e-42c4-91f2-f1177a25f077,388,1,00:08:34.311,8,34,21,0.0,9,Clearance,213,Sevilla,4,From Throw In,208,Las Palmas,,,['76bc1aba-32eb-4422-9377-8f2905738bf6'],"[29.4, 59.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,37.0,Head,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.311
b1201b17-3813-4967-936e-4f902fa04095,389,1,00:08:35.787,8,35,21,0.460186,17,Pressure,213,Sevilla,4,From Throw In,208,Las Palmas,,,['84fec7f3-4c30-472d-b6b8-84517775d6a3'],"[35.1, 61.4]",6608.0,Nabil El Zhar,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.787
84fec7f3-4c30-472d-b6b8-84517775d6a3,390,1,00:08:36.171,8,36,21,1.692227,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,"['b1201b17-3813-4967-936e-4f902fa04095', 'd7e6ba2f-0ab7-4ace-9409-bce5c32cf7ae']","[81.7, 21.3]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,16.559288,-2.1453993,1.0,Ground Pass,"[72.7, 7.4]",40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.171
d7e6ba2f-0ab7-4ace-9409-bce5c32cf7ae,391,1,00:08:37.863,8,37,21,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['84fec7f3-4c30-472d-b6b8-84517775d6a3'],"[72.7, 7.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.863
2f2e82c6-45b4-4021-81fc-ae27a9ea5835,392,1,00:08:37.863,8,37,21,0.609288,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['8ce986e7-bcfe-48fd-9573-f0f1fe11b6fa', 'd7e6ba2f-0ab7-4ace-9409-bce5c32cf7ae']","[72.7, 7.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[72.7, 8.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.863
8ce986e7-bcfe-48fd-9573-f0f1fe11b6fa,393,1,00:08:38.473,8,38,21,1.005943,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['f03b1a1e-4319-40d4-9250-c8471a3c95db'],"[72.7, 8.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,27483.0,Benoît Trémoulinas,12.831601,-0.2601004,1.0,Ground Pass,"[85.1, 4.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.473
f03b1a1e-4319-40d4-9250-c8471a3c95db,394,1,00:08:39.479,8,39,21,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['8ce986e7-bcfe-48fd-9573-f0f1fe11b6fa'],"[85.1, 4.7]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.479
d47ee0cb-f696-4e3b-82fb-9f84b3e53e76,395,1,00:08:39.479,8,39,21,1.538125,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['be3eaef4-d178-44f6-8a6d-cde0e6eee704'],"[85.1, 4.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,12.929423,2.9153736,1.0,Ground Pass,"[72.5, 7.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.479
be3eaef4-d178-44f6-8a6d-cde0e6eee704,396,1,00:08:41.017,8,41,21,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['d47ee0cb-f696-4e3b-82fb-9f84b3e53e76'],"[72.5, 7.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.017
1fd63ef9-2f2f-4e89-b1f1-e2a43fd2af6f,397,1,00:08:41.017,8,41,21,1.68821,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['358d6410-7bb9-4ca0-9c57-92a092470841', 'be3eaef4-d178-44f6-8a6d-cde0e6eee704']","[72.5, 7.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[71.0, 7.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.017
358d6410-7bb9-4ca0-9c57-92a092470841,398,1,00:08:42.705,8,42,21,3.226713,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['db95987a-4ec3-4869-9465-d85f28e8f768'],"[71.0, 7.7]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,3253.0,Adil Rami,41.362423,1.9315478,1.0,Ground Pass,"[56.4, 46.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.705
db95987a-4ec3-4869-9465-d85f28e8f768,399,1,00:08:45.932,8,45,21,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['358d6410-7bb9-4ca0-9c57-92a092470841'],"[56.4, 46.4]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.932
